,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,Can be used to estimate how strong lake erie is releasing toxins in that given day,,,,
42.5,-83.125,2019,142,2.911758455,0.00006140175362,,,,
42.5,-82.5,2019,142,2.944757929,0.00006812148842,,,,
41,-83.75,2019,143,6.70217636,0.0002217963629,,,,
41,-83.125,2019,143,6.287733332,0.0001936209912,,,,
41,-82.5,2019,143,6.228608608,0.00018859755,,,,
41.5,-83.75,2019,143,6.95839856,0.0002592528055,,,,
41.5,-83.125,2019,143,6.888467833,0.0002580088591,,,,
41.5,-82.5,2019,143,6.697250255,0.0002548476622,,,,
42,-83.75,2019,143,7.314733206,0.0003183039986,,,,
42,-83.125,2019,143,6.69002586,0.0002766523119,,,,
42,-82.5,2019,143,6.956077935,0.0003104228816,,,,
42.5,-83.75,2019,143,7.943764011,0.0004088397361,,,,
42.5,-83.125,2019,143,7.50487008,0.0003679624706,,,,
42.5,-82.5,2019,143,7.583124093,0.0003699860017,,,,
41,-83.75,2019,144,0.127927756,0.00000009938870146,,,,
41,-83.125,2019,144,0.08992689566,0.00000005123157534,,,,
41,-82.5,2019,144,0.1456990801,0.0000001414971914,,,,
41.5,-83.75,2019,144,0.2138815797,0.0000003077279697,,,,
41.5,-83.125,2019,144,0.3222630256,0.0000007361043368,,,,
41.5,-82.5,2019,144,0.2718693289,0.0000005633438293,,,,
42,-83.75,2019,144,0.3918017584,0.000001154223206,,,,
42,-83.125,2019,144,0.4604846172,0.000001648492472,,,,
42,-82.5,2019,144,0.3253610115,0.0000008657218092,,,,
42.5,-83.75,2019,144,0.2777280058,0.0000005970949053,,,,
42.5,-83.125,2019,144,0.2517256085,0.0000005025223505,,,,
42.5,-82.5,2019,144,0.2951570405,0.0000007155304949,,,,
41,-83.75,2019,145,9.298637297,0.0003670417759,,,,
41,-83.125,2019,145,10.21048352,0.000446565873,,,,
41,-82.5,2019,145,7.717006532,0.000266755571,,,,
41.5,-83.75,2019,145,5.873278557,0.0001469268665,,,,
41.5,-83.125,2019,145,6.488794037,0.0001899210531,,,,
41.5,-82.5,2019,145,6.056202972,0.00018753767,,,,
42,-83.75,2019,145,3.939107409,0.00007217751716,,,,
42,-83.125,2019,145,3.726932048,0.00007008725146,,,,
42,-82.5,2019,145,4.488852012,0.0001143113393,,,,
42.5,-83.75,2019,145,5.440637569,0.000146924433,,,,
42.5,-83.125,2019,145,5.044153088,0.0001299797042,,,,
42.5,-82.5,2019,145,5.496788414,0.0001627220519,,,,
41,-83.75,2019,146,1.24983259,0.000007232564545,,,,
41,-83.125,2019,146,1.502531093,0.00001075505047,,,,
41,-82.5,2019,146,1.417654009,0.000009803072255,,,,
41.5,-83.75,2019,146,0.5153349596,0.000001355525515,,,,
41.5,-83.125,2019,146,0.6360009646,0.000002205734781,,,,
41.5,-82.5,2019,146,0.8683589264,0.00000436871537,,,,
42,-83.75,2019,146,0.3303228513,0.0000006350419441,,,,
42,-83.125,2019,146,0.3957592529,0.0000009707817583,,,,
42,-82.5,2019,146,0.6396248531,0.000002698868932,,,,
42.5,-83.75,2019,146,0.2952374219,0.0000005533812099,,,,
42.5,-83.125,2019,146,0.3630144079,0.0000008904599516,,,,
42.5,-82.5,2019,146,0.6992990245,0.000003551798739,,,,
41,-83.75,2019,147,0.6981380168,0.000002829251667,,,,
41,-83.125,2019,147,0.3963790231,0.0000009953585309,,,,
41,-82.5,2019,147,0.1601876778,0.0000001782519883,,,,
41.5,-83.75,2019,147,0.6079884513,0.000002414260553,,,,
41.5,-83.125,2019,147,0.5013239195,0.000001794693409,,,,
41.5,-82.5,2019,147,0.2847539999,0.000000634939944,,,,
42,-83.75,2019,147,0.9119829037,0.000006197589345,,,,
42,-83.125,2019,147,0.9055867692,0.000006594183065,,,,
42,-82.5,2019,147,0.5724837654,0.000002880166886,,,,
42.5,-83.75,2019,147,0.6699609634,0.000003567127013,,,,
42.5,-83.125,2019,147,0.6182762844,0.000003230666814,,,,
42.5,-82.5,2019,147,0.4475321204,0.000001795313761,,,,
41,-83.75,2019,148,6.404640709,0.0001640656453,,,,
41,-83.125,2019,148,7.29921472,0.0002112226726,,,,
41,-82.5,2019,148,7.970243713,0.0002580213589,,,,
41.5,-83.75,2019,148,6.162451277,0.0001644881681,,,,
41.5,-83.125,2019,148,6.40100921,0.0001831266515,,,,
41.5,-82.5,2019,148,6.047368895,0.0001790209484,,,,
42,-83.75,2019,148,4.878412439,0.0001170296487,,,,
42,-83.125,2019,148,4.288173693,0.00009799599868,,,,
42,-82.5,2019,148,4.229264088,0.0001045459685,,,,
42.5,-83.75,2019,148,3.01909632,0.00005145183786,,,,
42.5,-83.125,2019,148,3.166751708,0.00005916825452,,,,
42.5,-82.5,2019,148,3.521687248,0.00007756689312,,,,
41,-83.75,2019,149,0.9896040642,0.000004609426116,,,,
41,-83.125,2019,149,1.090178526,0.000005589880291,,,,
41,-82.5,2019,149,0.825530835,0.000003345519704,,,,
41.5,-83.75,2019,149,0.3502096459,0.0000006481042386,,,,
41.5,-83.125,2019,149,0.150724073,0.0000001270285275,,,,
41.5,-82.5,2019,149,0.1983024295,0.0000002479526848,,,,
42,-83.75,2019,149,0.1779215877,0.0000001921763012,,,,
42,-83.125,2019,149,0.1277987477,0.0000001094496564,,,,
42,-82.5,2019,149,0.1126497749,0.0000000934215046,,,,
42.5,-83.75,2019,149,0.2539330531,0.0000004463563252,,,,
42.5,-83.125,2019,149,0.1679473846,0.0000002011073819,,,,
42.5,-82.5,2019,149,0.1677871446,0.0000002128182571,,,,
41,-83.75,2019,150,0.80271177,0.000003421097251,,,,
41,-83.125,2019,150,1.04720466,0.000005841237053,,,,
41,-82.5,2019,150,1.168156979,0.000007267227092,,,,
41.5,-83.75,2019,150,0.5049535325,0.000001406295287,,,,
41.5,-83.125,2019,150,0.4539279428,0.000001153237776,,,,
41.5,-82.5,2019,150,0.5201674277,0.000001584217933,,,,
42,-83.75,2019,150,0.5285470459,0.000001627572647,,,,
42,-83.125,2019,150,0.3611501355,0.0000007764463843,,,,
42,-82.5,2019,150,0.3280377335,0.0000006797310816,,,,
42.5,-83.75,2019,150,0.4520068103,0.000001287590305,,,,
42.5,-83.125,2019,150,0.384550962,0.0000009322425096,,,,
42.5,-82.5,2019,150,0.3217915832,0.0000006504552995,,,,
41,-83.75,2019,151,0.06624232341,0.00000002577167085,,,,
41,-83.125,2019,151,0.04613257037,0.00000001278553156,,,,
41,-82.5,2019,151,0.05498915743,0.00000001851981404,,,,
41.5,-83.75,2019,151,0.2496126092,0.0000003640991376,,,,
41.5,-83.125,2019,151,0.2138892321,0.0000002712933323,,,,
41.5,-82.5,2019,151,0.1777957564,0.0000001978457241,,,,
42,-83.75,2019,151,0.6857775052,0.000002893608018,,,,
42,-83.125,2019,151,0.5934134063,0.000002238250665,,,,
42,-82.5,2019,151,0.3756030313,0.0000009766422759,,,,
42.5,-83.75,2019,151,0.9340701756,0.000005707587368,,,,
42.5,-83.125,2019,151,0.7434589301,0.000003740343257,,,,
42.5,-82.5,2019,151,0.515811642,0.000001905514831,,,,
41,-83.75,2019,152,3.124668547,0.00004844727688,,,,
41,-83.125,2019,152,3.036964593,0.00004708744696,,,,
41,-82.5,2019,152,2.667189945,0.00003778736691,,,,
41.5,-83.75,2019,152,2.287440481,0.00002548503428,,,,
41.5,-83.125,2019,152,3.068629289,0.00004725340061,,,,
41.5,-82.5,2019,152,3.160203033,0.00005421613539,,,,
42,-83.75,2019,152,1.583847202,0.00001275931181,,,,
42,-83.125,2019,152,1.763322783,0.00001631054331,,,,
42,-82.5,2019,152,1.783176893,0.00001798505616,,,,
42.5,-83.75,2019,152,0.7944221993,0.000003352029525,,,,
42.5,-83.125,2019,152,0.5778197475,0.000001818749565,,,,
42.5,-82.5,2019,152,0.5736441507,0.000001865498545,,,,
41,-83.75,2019,153,1.411905423,0.00001348088921,,,,
41,-83.125,2019,153,1.332957844,0.0000117501992,,,,
41,-82.5,2019,153,1.321380213,0.00001136818085,,,,
41.5,-83.75,2019,153,1.436525446,0.00001540903117,,,,
41.5,-83.125,2019,153,1.501724907,0.00001586395166,,,,
41.5,-82.5,2019,153,1.515866608,0.00001589096499,,,,
42,-83.75,2019,153,1.699806332,0.00002357779568,,,,
42,-83.125,2019,153,1.958183505,0.0000297420208,,,,
42,-82.5,2019,153,1.764453705,0.00002378881189,,,,
42.5,-83.75,2019,153,1.631979522,0.00002461710382,,,,
42.5,-83.125,2019,153,1.62347977,0.0000241524526,,,,
42.5,-82.5,2019,153,1.527078598,0.00002073570702,,,,
41,-83.75,2019,154,0.1513994507,0.0000002395188354,,,,
41,-83.125,2019,154,0.2231476075,0.0000005283027355,,,,
41,-82.5,2019,154,0.3524404689,0.000001357102298,,,,
41.5,-83.75,2019,154,0.1316364357,0.0000001920123862,,,,
41.5,-83.125,2019,154,0.2387476771,0.0000006279965331,,,,
41.5,-82.5,2019,154,0.4954727907,0.000002738257136,,,,
42,-83.75,2019,154,0.1844220579,0.0000003964939397,,,,
42,-83.125,2019,154,0.3015237503,0.000001023672678,,,,
42,-82.5,2019,154,0.6147430069,0.000004141305448,,,,
42.5,-83.75,2019,154,0.2767943072,0.0000009297089024,,,,
42.5,-83.125,2019,154,0.3515712411,0.000001453893673,,,,
42.5,-82.5,2019,154,0.4820921797,0.000002664308467,,,,
41,-83.75,2019,155,1.520631057,0.00001474949634,,,,
41,-83.125,2019,155,1.627387472,0.00001745633143,,,,
41,-82.5,2019,155,1.393012692,0.0000136181087,,,,
41.5,-83.75,2019,155,1.333993809,0.00001129096648,,,,
41.5,-83.125,2019,155,2.002506567,0.00002586005957,,,,
41.5,-82.5,2019,155,2.517106665,0.00004347095809,,,,
42,-83.75,2019,155,1.400980745,0.00001275358426,,,,
42,-83.125,2019,155,1.978057614,0.00002554432958,,,,
42,-82.5,2019,155,2.481143891,0.00004284987347,,,,
42.5,-83.75,2019,155,1.502583367,0.00001539173309,,,,
42.5,-83.125,2019,155,1.535634388,0.00001634681146,,,,
42.5,-82.5,2019,155,1.57063526,0.00001789812605,,,,
41,-83.75,2019,156,3.480406445,0.00005359430043,,,,
41,-83.125,2019,156,3.589677946,0.00005797716468,,,,
41,-82.5,2019,156,4.229893275,0.00008320672965,,,,
41.5,-83.75,2019,156,2.736914857,0.00003433309876,,,,
41.5,-83.125,2019,156,3.508979515,0.00005744436751,,,,
41.5,-82.5,2019,156,5.143345044,0.0001317554351,,,,
42,-83.75,2019,156,2.369971114,0.00002700693331,,,,
42,-83.125,2019,156,3.022264731,0.00004622089775,,,,
42,-82.5,2019,156,4.18977345,0.00009574729546,,,,
42.5,-83.75,2019,156,1.987892307,0.00002052088791,,,,
42.5,-83.125,2019,156,2.267787581,0.00002783109531,,,,
42.5,-82.5,2019,156,2.871337054,0.00004606216654,,,,
41,-83.75,2019,157,0.434110899,0.000001015598894,,,,
41,-83.125,2019,157,0.4202185434,0.0000009948688604,,,,
41,-82.5,2019,157,0.3708209087,0.0000007972378397,,,,
41.5,-83.75,2019,157,0.3128827649,0.0000005716647036,,,,
41.5,-83.125,2019,157,0.3740490976,0.0000008750848012,,,,
41.5,-82.5,2019,157,0.3883012216,0.0000009865081985,,,,
42,-83.75,2019,157,0.1786214752,0.0000001958330659,,,,
42,-83.125,2019,157,0.2918321761,0.0000005539898464,,,,
42,-82.5,2019,157,0.3460209806,0.0000008289802281,,,,
42.5,-83.75,2019,157,0.1368767102,0.0000001210202549,,,,
42.5,-83.125,2019,157,0.1820988765,0.0000002244463167,,,,
42.5,-82.5,2019,157,0.3694358393,0.0000009717557426,,,,
41,-83.75,2019,158,3.589484612,0.00007857283162,,,,
41,-83.125,2019,158,3.54745175,0.00007765274383,,,,
41,-82.5,2019,158,2.57565369,0.00004131879572,,,,
41.5,-83.75,2019,158,2.523518739,0.0000391265855,,,,
41.5,-83.125,2019,158,2.811545805,0.00004855598356,,,,
41.5,-82.5,2019,158,2.378982051,0.00003588503861,,,,
42,-83.75,2019,158,1.359462769,0.000011600903,,,,
42,-83.125,2019,158,1.867089429,0.00002208425142,,,,
42,-82.5,2019,158,1.496095874,0.00001497267848,,,,
42.5,-83.75,2019,158,0.8007222495,0.000004303421852,,,,
42.5,-83.125,2019,158,0.9475021926,0.000006382985976,,,,
42.5,-82.5,2019,158,0.9240709064,0.000006225137717,,,,
41,-83.75,2019,159,4.635004237,0.0001201427018,,,,
41,-83.125,2019,159,3.9071265,0.00008658916007,,,,
41,-82.5,2019,159,3.33480883,0.00006559941793,,,,
41.5,-83.75,2019,159,5.012604246,0.0001509254925,,,,
41.5,-83.125,2019,159,5.150978842,0.0001586164006,,,,
41.5,-82.5,2019,159,4.969993106,0.0001539018642,,,,
42,-83.75,2019,159,4.537088989,0.0001404964631,,,,
42,-83.125,2019,159,5.994453732,0.0002403329218,,,,
42,-82.5,2019,159,5.745192069,0.0002315352784,,,,
42.5,-83.75,2019,159,3.411961965,0.00008688768103,,,,
42.5,-83.125,2019,159,3.338902481,0.00008452485644,,,,
42.5,-82.5,2019,159,3.759875415,0.0001094239217,,,,
41,-83.75,2019,160,3.577728507,0.00005896548559,,,,
41,-83.125,2019,160,3.536934897,0.00005908103031,,,,
41,-82.5,2019,160,4.569475823,0.0001031536928,,,,
41.5,-83.75,2019,160,2.515567118,0.00002931571871,,,,
41.5,-83.125,2019,160,3.202984938,0.00004932232478,,,,
41.5,-82.5,2019,160,4.406036625,0.0001019254486,,,,
42,-83.75,2019,160,3.005872092,0.00004565491949,,,,
42,-83.125,2019,160,3.737642736,0.00007494168571,,,,
42,-82.5,2019,160,3.284650603,0.00006338330091,,,,
42.5,-83.75,2019,160,3.340922201,0.00006242249262,,,,
42.5,-83.125,2019,160,2.874270796,0.00004898370216,,,,
42.5,-82.5,2019,160,2.881732813,0.00005177718916,,,,
41,-83.75,2019,161,6.722399815,0.0002558046679,,,,
41,-83.125,2019,161,6.916780013,0.0002645889702,,,,
41,-82.5,2019,161,7.240424564,0.0002813595698,,,,
41.5,-83.75,2019,161,6.439904806,0.0002386669164,,,,
41.5,-83.125,2019,161,8.196611507,0.0003750498662,,,,
41.5,-82.5,2019,161,9.895750331,0.0005444699681,,,,
42,-83.75,2019,161,6.205408206,0.000227546203,,,,
42,-83.125,2019,161,8.927581634,0.0004639147232,,,,
42,-82.5,2019,161,8.751326506,0.0004547557647,,,,
42.5,-83.75,2019,161,5.093694152,0.0001630859131,,,,
42.5,-83.125,2019,161,6.029321072,0.0002282261295,,,,
42.5,-82.5,2019,161,6.704566423,0.0002758323416,,,,
41,-83.75,2019,162,0.2929464412,0.0000006453423021,,,,
41,-83.125,2019,162,0.3978940453,0.000001198501935,,,,
41,-82.5,2019,162,0.4983813702,0.000001919060274,,,,
41.5,-83.75,2019,162,0.3650914983,0.000001005306649,,,,
41.5,-83.125,2019,162,0.5850943556,0.000002493628182,,,,
41.5,-82.5,2019,162,0.7287903531,0.00000377238084,,,,
42,-83.75,2019,162,0.4758846267,0.000001758016183,,,,
42,-83.125,2019,162,0.7075875894,0.000003628148808,,,,
42,-82.5,2019,162,0.8470974069,0.00000526988182,,,,
42.5,-83.75,2019,162,0.5003949582,0.000002048539035,,,,
42.5,-83.125,2019,162,0.6548270249,0.000003486548167,,,,
42.5,-82.5,2019,162,0.8826390806,0.000006427085594,,,,
41,-83.75,2019,163,3.007651254,0.00005954252263,,,,
41,-83.125,2019,163,2.749789299,0.00005137764124,,,,
41,-82.5,2019,163,1.802225337,0.00002293908778,,,,
41.5,-83.75,2019,163,2.163082558,0.00003107851147,,,,
41.5,-83.125,2019,163,3.046128695,0.00006146518093,,,,
41.5,-82.5,2019,163,3.101525464,0.00006418392546,,,,
42,-83.75,2019,163,1.757097484,0.0000204767248,,,,
42,-83.125,2019,163,3.121730145,0.00006219574119,,,,
42,-82.5,2019,163,2.917981234,0.00005703423673,,,,
42.5,-83.75,2019,163,1.772542698,0.00002175327406,,,,
42.5,-83.125,2019,163,2.140348127,0.00003184188532,,,,
42.5,-82.5,2019,163,1.986879617,0.00002874726313,,,,
41,-83.75,2019,164,4.582451567,0.0001627307565,,,,
41,-83.125,2019,164,5.827034339,0.0002522855074,,,,
41,-82.5,2019,164,6.453922936,0.0002938405522,,,,
41.5,-83.75,2019,164,2.636375645,0.00005219237314,,,,
41.5,-83.125,2019,164,5.507660551,0.0002129078594,,,,
41.5,-82.5,2019,164,9.415651062,0.0005898242447,,,,
42,-83.75,2019,164,4.043664658,0.0001245183785,,,,
42,-83.125,2019,164,7.131022877,0.0003547836747,,,,
42,-82.5,2019,164,9.150791874,0.0005628743211,,,,
42.5,-83.75,2019,164,4.603117518,0.0001670026435,,,,
42.5,-83.125,2019,164,5.309009116,0.000208471624,,,,
42.5,-82.5,2019,164,6.21505709,0.0002718218377,,,,
41,-83.75,2019,165,3.207612031,0.000086118547,,,,
41,-83.125,2019,165,3.324688132,0.00009189029154,,,,
41,-82.5,2019,165,3.332260231,0.00009156835704,,,,
41.5,-83.75,2019,165,3.781376727,0.0001190703202,,,,
41.5,-83.125,2019,165,5.215329849,0.0002134621512,,,,
41.5,-82.5,2019,165,6.739603565,0.0003418791354,,,,
42,-83.75,2019,165,4.446370374,0.0001639130148,,,,
42,-83.125,2019,165,6.193499206,0.0002948568523,,,,
42,-82.5,2019,165,6.84467155,0.0003573891042,,,,
42.5,-83.75,2019,165,4.072495113,0.0001438461683,,,,
42.5,-83.125,2019,165,4.045538253,0.000139087586,,,,
42.5,-82.5,2019,165,4.219194518,0.0001490277945,,,,
41,-83.75,2019,166,7.151446556,0.0002750057663,,,,
41,-83.125,2019,166,6.794473705,0.0002518074625,,,,
41,-82.5,2019,166,6.758783509,0.0002585450983,,,,
41.5,-83.75,2019,166,7.09984308,0.0002701673586,,,,
41.5,-83.125,2019,166,9.059846111,0.000442036316,,,,
41.5,-82.5,2019,166,9.473713053,0.0005018159778,,,,
42,-83.75,2019,166,5.788873032,0.0001802635451,,,,
42,-83.125,2019,166,7.706002254,0.0003219508751,,,,
42,-82.5,2019,166,8.848966989,0.0004424003725,,,,
42.5,-83.75,2019,166,3.423177253,0.00006479245266,,,,
42.5,-83.125,2019,166,4.428279644,0.0001107785449,,,,
42.5,-82.5,2019,166,5.62128694,0.0001809762231,,,,
41,-83.75,2019,167,0.4554011773,0.000001003219711,,,,
41,-83.125,2019,167,0.8663349361,0.000003692254405,,,,
41,-82.5,2019,167,1.105798462,0.000005998737244,,,,
41.5,-83.75,2019,167,0.5647511739,0.000001720001849,,,,
41.5,-83.125,2019,167,0.9218750896,0.000004771830349,,,,
41.5,-82.5,2019,167,1.303677245,0.000009656188885,,,,
42,-83.75,2019,167,0.5418213643,0.000001743008809,,,,
42,-83.125,2019,167,1.042014486,0.000006658196196,,,,
42,-82.5,2019,167,1.454366231,0.00001313389047,,,,
42.5,-83.75,2019,167,0.6681729716,0.000003022217873,,,,
42.5,-83.125,2019,167,0.8086777217,0.000004510749858,,,,
42.5,-82.5,2019,167,0.8793773204,0.000005088804116,,,,
41,-83.75,2019,168,0.2928362138,0.0000004271475437,,,,
41,-83.125,2019,168,0.1239867249,0.0000000758645644,,,,
41,-82.5,2019,168,0.06339140372,0.00000002003124392,,,,
41.5,-83.75,2019,168,0.4119205088,0.0000009868591112,,,,
41.5,-83.125,2019,168,0.385393729,0.0000008697806576,,,,
41.5,-82.5,2019,168,0.2896411211,0.0000004960411509,,,,
42,-83.75,2019,168,0.2251684327,0.0000003107972799,,,,
42,-83.125,2019,168,0.3529203701,0.0000007964927513,,,,
42,-82.5,2019,168,0.3558586925,0.0000008325284975,,,,
42.5,-83.75,2019,168,0.1041655883,0.00000006954500237,,,,
42.5,-83.125,2019,168,0.1409624639,0.0000001347963648,,,,
42.5,-82.5,2019,168,0.1582872009,0.0000001735394236,,,,
41,-83.75,2019,169,0.1066436789,0.00000005859065507,,,,
41,-83.125,2019,169,0.09672443031,0.00000004754813394,,,,
41,-82.5,2019,169,0.09937517435,0.00000005071652353,,,,
41.5,-83.75,2019,169,0.09653226662,0.00000005112595745,,,,
41.5,-83.125,2019,169,0.1690104433,0.0000001591260671,,,,
41.5,-82.5,2019,169,0.1113175848,0.00000007179105491,,,,
42,-83.75,2019,169,0.04540816538,0.00000001123672524,,,,
42,-83.125,2019,169,0.09555710923,0.00000005249962944,,,,
42,-82.5,2019,169,0.05835684166,0.00000002092306893,,,,
42.5,-83.75,2019,169,0.01823418387,0.000000001852871194,,,,
42.5,-83.125,2019,169,0.04148017464,0.00000001026470287,,,,
42.5,-82.5,2019,169,0.06087172027,0.00000002320777913,,,,
41,-83.75,2019,170,0.2611651532,0.0000003408055834,,,,
41,-83.125,2019,170,0.3057529412,0.000000477273118,,,,
41,-82.5,2019,170,0.2310675335,0.0000002726957434,,,,
41.5,-83.75,2019,170,0.1410473838,0.0000001042598901,,,,
41.5,-83.125,2019,170,0.1485281242,0.0000001173054055,,,,
41.5,-82.5,2019,170,0.1091740658,0.00000006562813019,,,,
42,-83.75,2019,170,0.1410486276,0.0000001025282892,,,,
42,-83.125,2019,170,0.1158939408,0.00000007091277996,,,,
42,-82.5,2019,170,0.04728696015,0.00000001253043486,,,,
42.5,-83.75,2019,170,0.1100331389,0.0000000615623408,,,,
42.5,-83.125,2019,170,0.09150114521,0.00000004413865841,,,,
42.5,-82.5,2019,170,0.0397968574,0.000000008759070529,,,,
41,-83.75,2019,171,0.9338546935,0.000004307520653,,,,
41,-83.125,2019,171,1.834988421,0.00001657116098,,,,
41,-82.5,2019,171,2.104672513,0.00002172640267,,,,
41.5,-83.75,2019,171,1.454219225,0.00001133078956,,,,
41.5,-83.125,2019,171,1.527507963,0.00001271864512,,,,
41.5,-82.5,2019,171,1.76108221,0.00001708177371,,,,
42,-83.75,2019,171,2.005157442,0.00002336754647,,,,
42,-83.125,2019,171,2.953691742,0.00005203328889,,,,
42,-82.5,2019,171,2.154935339,0.00002803006403,,,,
42.5,-83.75,2019,171,1.498404652,0.00001419416863,,,,
42.5,-83.125,2019,171,1.907400447,0.00002375340094,,,,
42.5,-82.5,2019,171,1.719075609,0.00001886526921,,,,
41,-83.75,2019,172,0.2148029253,0.0000002842915466,,,,
41,-83.125,2019,172,0.4059291664,0.000001043345171,,,,
41,-82.5,2019,172,0.9819410949,0.000006274343159,,,,
41.5,-83.75,2019,172,0.3102568909,0.0000006116665845,,,,
41.5,-83.125,2019,172,0.710785994,0.000003246664706,,,,
41.5,-82.5,2019,172,1.539422421,0.0000156474939,,,,
42,-83.75,2019,172,0.605243869,0.000002427988064,,,,
42,-83.125,2019,172,1.181793003,0.0000094416462,,,,
42,-82.5,2019,172,2.025010784,0.00002909473827,,,,
42.5,-83.75,2019,172,0.5857592688,0.000002471585469,,,,
42.5,-83.125,2019,172,1.072082676,0.000008708455595,,,,
42.5,-82.5,2019,172,2.092763917,0.00003519231983,,,,
41,-83.75,2019,173,0.9424216827,0.000005706970973,,,,
41,-83.125,2019,173,0.7449830902,0.000003856198046,,,,
41,-82.5,2019,173,0.4914572226,0.000001740923468,,,,
41.5,-83.75,2019,173,1.126866738,0.000008928168884,,,,
41.5,-83.125,2019,173,0.741004766,0.000003945391242,,,,
41.5,-82.5,2019,173,0.530030582,0.00000201997884,,,,
42,-83.75,2019,173,0.5641077042,0.000002428311571,,,,
42,-83.125,2019,173,0.5835410912,0.000002537100957,,,,
42,-82.5,2019,173,0.4383536352,0.000001441023027,,,,
42.5,-83.75,2019,173,0.3756659047,0.000001144125202,,,,
42.5,-83.125,2019,173,0.3593015012,0.000001070321498,,,,
42.5,-82.5,2019,173,0.4690001383,0.000001824597993,,,,
41,-83.75,2019,174,1.436930481,0.00001167208982,,,,
41,-83.125,2019,174,0.9291982274,0.000005135264185,,,,
41,-82.5,2019,174,0.485010652,0.000001460907023,,,,
41.5,-83.75,2019,174,1.020661017,0.000006015081378,,,,
41.5,-83.125,2019,174,0.7012746201,0.000002900062958,,,,
41.5,-82.5,2019,174,0.3836948425,0.0000009083988717,,,,
42,-83.75,2019,174,0.9930653994,0.000005905841105,,,,
42,-83.125,2019,174,0.7324996802,0.000003345846541,,,,
42,-82.5,2019,174,0.3491182155,0.0000008167592068,,,,
42.5,-83.75,2019,174,0.962849742,0.000006373647772,,,,
42.5,-83.125,2019,174,0.5220742806,0.00000201029186,,,,
42.5,-82.5,2019,174,0.3084054138,0.0000007215119404,,,,
41,-83.75,2019,175,4.945078719,0.0001010530177,,,,
41,-83.125,2019,175,4.053493831,0.0000681643305,,,,
41,-82.5,2019,175,3.300993266,0.00004611239835,,,,
41.5,-83.75,2019,175,6.180015929,0.000159249061,,,,
41.5,-83.125,2019,175,4.67369822,0.00009193686909,,,,
41.5,-82.5,2019,175,3.170566224,0.00004429043046,,,,
42,-83.75,2019,175,5.705590061,0.0001401997307,,,,
42,-83.125,2019,175,4.604236084,0.00009290487446,,,,
42,-82.5,2019,175,3.292329429,0.00005035112257,,,,
42.5,-83.75,2019,175,5.324662085,0.0001277348607,,,,
42.5,-83.125,2019,175,4.338206488,0.00008588354706,,,,
