WeatherCloud Data Compiled-LEC,,,,,,,,,,,,,,,,,
Location ,"Lake Erie Center, Oregon, OH ",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date (America/New_York),tempin (°C),temp (°C),chill (°C),dewin (°C),dew (°C),heatin (°C),heat (°C),humin (%),hum (%),wspdhi (mph),wspdavg (mph),wdiravg (°),bar (mmHg),rain (mm),rainrate (mm/h),solarrad (W/m²),uvi
12/10/25 19:40,27.4,-0.4,-3.1,,-4.7,,,1,73,5.8,5.1,315,756,7.6,0,,
12/10/25 19:50,27.4,-0.5,-6.4,,-4.9,,,1,72,19,15.7,338,756,7.6,0,,
12/10/25 20:00,27.4,-0.7,-6.2,,-4.8,,,1,73,16.6,13.6,338,756.2,7.6,0,,
12/10/25 20:10,27.7,-0.7,-5.6,,-5,,,1,72,15,11.2,338,756.4,7.6,0,,
12/10/25 20:20,27.5,-0.8,-4.9,,-4.7,,,1,74,8.9,8.3,338,756.4,7.6,0,,
12/10/25 20:30,27.8,-0.8,-3.9,,-4.4,,,1,76,5.6,5.6,22,756.7,7.6,0,,
12/10/25 20:40,27.5,-0.9,-0.9,,-5.2,,,1,72,1.6,1.6,270,756.8,7.6,0,,
12/10/25 20:50,27.8,-1.1,-6.5,,-5,,,1,74,17.7,13,0,756.8,7.6,0,,
12/10/25 21:00,27.4,-1.3,-7.3,,-6.3,,,1,68,18.3,14.8,338,757,7.6,0,,
12/10/25 21:10,27.4,-1.4,-5.9,,-6.4,,,1,68,9.8,8.9,315,757.2,7.6,0,,
12/10/25 21:20,27.6,-1.5,-6.6,,-6.8,,,1,67,13.2,11,338,757.2,7.6,0,,
12/10/25 21:30,27.7,-1.6,-4.2,,-6,,,1,71,4.9,4.5,338,757.3,7.6,0,,
12/10/25 21:40,27.7,-1.6,-1.6,,-6,,,1,71,1.8,1.8,338,757.5,7.6,0,,
12/10/25 21:50,27.7,-1.7,-5.7,,-6.4,,,1,70,8.9,7.6,270,757.5,7.6,0,,
12/10/25 22:00,27.6,-1.8,-1.8,,-6.8,,,1,68,1.6,1.6,22,757.6,7.6,0,,
12/10/25 22:10,27.7,-1.8,-5.7,,-7.2,,,1,66,7.6,7.4,338,757.6,7.6,0,,
12/10/25 22:20,27.6,-1.7,-4.7,,-6.4,,,1,70,6,5.1,270,757.6,7.6,0,,
12/10/25 22:30,27.8,-1.8,-1.8,,-6.6,,,1,69,2.9,2.7,22,757.9,7.6,0,,
12/10/25 22:40,27.2,-1.9,-4.8,,-6.7,,,1,69,5.6,4.9,338,758,7.6,0,,
12/10/25 22:50,27.6,-2.1,-6.9,,-7.1,,,1,68,10.3,9.6,338,758,7.6,0,,
12/10/25 23:00,27.4,-2.2,-2.2,,-6.6,,,1,71,2.2,2.2,0,758.2,7.6,0,,
12/10/25 23:10,27.7,-2.3,-4.3,,-6.5,,,1,72,3.4,3.1,22,758.5,7.6,0,,
12/10/25 23:20,27.7,-2.4,-2.4,,-6.8,,,1,71,1.8,1.8,248,758.5,7.6,0,,
12/10/25 23:30,27.7,-2.5,-2.5,,-6.8,,,1,72,1.1,1.1,45,758.6,7.6,0,,
12/10/25 23:40,27.8,-2.5,-5,,-6.7,,,1,73,4.5,4,22,758.8,7.6,0,,
12/10/25 23:50,27.7,-2.6,-6.6,,-6.7,,,1,73,8.1,7.2,0,758.8,7.6,0,,
12/11/25 0:00,27.8,-2.6,-2.6,,-6.5,,,1,74,2.5,2.5,315,759.1,0,0,,
12/11/25 0:10,27.6,-2.7,-2.7,,-6.3,,,1,75,3.1,2.7,338,759.1,0,0,,
12/11/25 0:20,27.6,-2.8,-2.8,,-6.7,,,1,74,1.6,1.6,338,759.1,0,0,,
12/11/25 0:30,27.5,-2.9,-2.9,,-6.8,,,1,74,1.3,1.3,338,759.1,0,0,,
12/11/25 0:40,27.7,-3,-3,,-6.6,,,1,75,2,2,22,759.2,0,0,,
12/11/25 0:50,27.8,-3,-5,,-7.1,,,1,73,3.6,3.1,22,759.2,0,0,,
12/11/25 1:00,27.5,-3.1,-3.1,,-7.5,,,1,71,1.6,1.6,338,759.4,0,0,,
12/11/25 1:10,27.4,-3.2,-3.2,,-7.4,,,1,72,3.1,2.7,248,759.5,0,0,,
12/11/25 1:20,27.4,-3.2,-3.2,,-8.4,,,1,67,2,2,338,759.5,0,0,,
12/11/25 1:30,27.4,-3.3,-5.4,,-8.2,,,1,68,3.6,3.1,338,759.6,0,0,,
12/11/25 1:40,27.5,-3.3,-5.6,,-8.4,,,1,67,4.5,3.6,0,759.8,0,0,,
12/11/25 1:50,27.5,-3.3,-5.5,,-8.7,,,1,66,4,3.4,338,759.8,0,0,,
12/11/25 2:00,27.5,-3.4,-3.4,,-8.3,,,1,68,1.6,1.6,338,760,0,0,,
12/11/25 2:10,27.6,-3.4,-3.4,,-8.3,,,1,68,0,0,45,760.2,0,0,,
12/11/25 2:20,27.6,-3.4,-3.4,,-8.3,,,1,68,2.5,2.5,338,760.2,0,0,,
12/11/25 2:30,27.6,-3.4,-3.4,,-8.3,,,1,68,0,0,202,760.3,0,0,,
12/11/25 2:40,27.5,-3.4,-3.4,,-8.5,,,1,67,2,2,338,760.3,0,0,,
12/11/25 2:50,27.6,-3.5,-6.5,,-9.3,,,1,64,5.6,4.7,0,760.3,0,0,,
12/11/25 3:00,27.5,-3.4,-3.4,,-8.5,,,1,67,1.1,1.1,45,760.3,0,0,,
12/11/25 3:10,27.7,-3.5,-7.8,,-9.1,,,1,65,7.8,7.4,315,760.4,0,0,,
12/11/25 3:20,27.2,-3.5,-7,,-9,,,1,66,5.6,5.6,338,760.4,0,0,,
12/11/25 3:30,27,-3.4,-3.4,,-8.5,,,1,67,2.7,2.7,338,760.5,0,0,,
12/11/25 3:40,26.8,-3.4,-3.4,,-8.3,,,1,68,0,0,338,760.4,0,0,,
12/11/25 3:50,26.5,-3.4,-3.4,,-8.5,,,1,67,2.5,2.5,315,760.4,0,0,,
12/11/25 4:00,26.5,-3.5,-3.5,,-8.5,,,1,68,1.1,1.1,270,760.2,0,0,,
12/11/25 4:10,26.5,-3.6,-3.6,,-8.2,,,1,70,0,0,292,760.4,0,0,,
12/11/25 4:20,26.5,-3.6,-3.6,,-8.2,,,1,70,0,0,248,760.4,0,0,,
12/11/25 4:30,26.3,-3.6,-6,,-8,,,1,71,4.3,3.6,248,760.5,0,0,,
12/11/25 4:40,26.3,-3.6,-6.6,,-8.2,,,1,70,5.4,4.7,248,760.3,0,0,,
12/11/25 4:50,26.4,-3.6,-3.6,,-8,,,1,71,3.6,2.9,248,760.3,0,0,,
12/11/25 5:00,26.1,-3.5,-3.5,,-8,,,1,71,2.9,2.7,248,760.4,0,0,,
12/11/25 5:10,26.3,-3.6,-3.6,,-7.6,,,1,73,1.1,1.1,248,760.5,0,0,,
12/11/25 5:20,25.9,-3.6,-3.6,,-7.4,,,1,74,1.6,1.6,248,760.5,0,0,,
12/11/25 5:30,26.1,-3.6,-3.6,,-7.2,,,1,75,1.8,1.8,248,760.4,0,0,,
12/11/25 5:40,26,-3.6,-3.6,,-7.1,,,1,76,2.5,2.5,248,760.6,0,0,,
12/11/25 5:50,26.4,-3.6,-3.6,,-6.9,,,1,77,1.8,1.8,248,760.6,0,0,,
12/11/25 6:00,26.2,-3.6,-3.6,,-6.8,,,1,78,1.1,1.1,248,760.9,0,0,,
12/11/25 6:10,25.8,-3.5,-3.5,,-6.8,,,1,78,1.1,1.1,248,760.9,0,0,,
12/11/25 6:20,26.3,-3.5,-3.5,,-6.6,,,1,79,1.3,1.3,248,760.9,0,0,,
12/11/25 6:30,25.9,-3.5,-3.5,,-6.4,,,1,80,1.6,1.6,248,761,0,0,,
12/11/25 6:40,26,-3.5,-3.5,,-6.2,,,1,81,1.8,1.8,248,761.1,0,0,,
12/11/25 6:50,26,-3.6,-6,,-6.2,,,1,81,4,3.6,225,761.1,0,0,,
12/11/25 7:00,26.2,-3.6,-3.6,,-6.1,,,1,82,1.3,1.3,248,761.1,0,0,,
12/11/25 7:10,27,-3.5,-3.5,,-6.1,,,1,82,2,2,248,761,0,0,,
12/11/25 7:20,28,-3.5,-3.5,,-5.9,,,1,83,1.8,1.8,248,761,0,0,,
12/11/25 7:30,27.8,-3.5,-3.5,,-5.8,,,1,84,1.1,1.1,248,761.2,0,0,,
12/11/25 7:40,27.9,-3.5,-3.5,,-5.9,,,1,83,0,0,292,761.3,0,0,,
12/11/25 7:50,27.3,-3.4,-3.4,,-5.7,,,1,83,0,0,248,761.3,0,0,,
12/11/25 8:00,27.2,-3.4,-3.4,,-5.7,,,1,83,1.1,1.1,90,761.5,0,0,,
12/11/25 8:10,26.7,-3.4,-3.4,,-5.7,,,1,83,0,0,315,761.4,0,0,,
12/11/25 8:20,26.5,-3.4,-3.4,,-5.9,,,1,82,0,0,248,761.4,0,0,,
12/11/25 8:30,26,-3.3,-3.3,,-5.6,,,1,83,2.7,2.7,270,761.3,0,0,,
12/11/25 8:40,26.6,-3.3,-3.3,,-5.8,,,1,82,0,0,90,761.5,0,0,,
12/11/25 8:50,27,-3.2,-3.2,,-5.8,,,1,81,0,0,68,761.5,0,0,,
12/11/25 9:00,26.1,-3.2,-3.2,,-6.1,,,1,80,0,0,338,761.5,0,0,,
12/11/25 9:10,26.8,-3.1,-5.8,,-6.3,,,1,78,4.9,4.3,315,761.6,0,0,,
12/11/25 9:20,26.8,-3,-3,,-6,,,1,79,0,0,248,761.6,0,0,,
12/11/25 9:30,26,-2.9,-2.9,,-5.9,,,1,79,0,0,315,761.8,0,0,,
12/11/25 9:40,26.3,-2.7,-2.7,,-6,,,1,77,0,0,225,761.8,0,0,,
12/11/25 9:50,25.8,-2.7,-2.7,,-6.3,,,1,75,1.1,1.1,202,761.8,0,0,,
12/11/25 10:00,26.5,-2.6,-2.6,,-6.1,,,1,76,1.8,1.8,315,761.9,0,0,,
12/11/25 10:10,26.1,-2.5,-2.5,,-6.7,,,1,73,2.2,2.2,225,761.8,0,0,,
12/11/25 10:20,26.3,-2.3,-2.3,,-6.2,,,1,74,0,0,68,761.8,0,0,,
12/11/25 10:30,26.4,-2.2,-2.2,,-6.1,,,1,74,1.6,1.6,270,761.9,0,0,,
12/11/25 10:40,26.2,-2.1,-2.1,,-6,,,1,74,1.3,1.3,180,762,0,0,,
12/11/25 10:50,26.1,-2.1,-2.1,,-6.2,,,1,73,1.3,1.3,248,762,0,0,,
12/11/25 11:00,25.8,-2,-2,,-6.2,,,1,72,1.1,1.1,135,762.1,0,0,,
12/11/25 11:10,26.7,-1.8,-1.8,,-6,,,1,72,1.1,1.1,292,762,0,0,,
12/11/25 11:20,25.6,-1.8,-1.8,,-5.5,,,1,75,1.8,1.8,248,762,0,0,,
12/11/25 11:30,26.3,-2,-2,,-5.3,,,1,77,0,0,202,762,0,0,,
12/11/25 11:40,25.6,-2.2,-2.2,,-5.2,,,1,79,1.8,1.8,22,762,0,0,,
12/11/25 11:50,26.1,-2.2,-2.2,,-4.8,,,1,82,0,0,338,762,0,0,,
12/11/25 12:00,25.7,-2.2,-2.2,,-4.5,,,1,83,1.8,1.8,248,761.8,0,0,,
12/11/25 12:10,26,-2.2,-2.2,,-4.8,,,1,82,1.1,1.1,68,761.8,0,0,,
12/11/25 12:20,25.6,-2.2,-2.2,,-4.5,,,1,83,0,0,338,761.8,0,0,,
12/11/25 12:30,25.9,-2.1,-2.1,,-4.7,,,1,82,0,0,292,761.8,0,0,,
12/11/25 12:40,25.7,-1.9,-1.9,,-4.2,,,1,83,0,0,338,761.8,0,0,,
12/11/25 12:50,25.7,-1.9,-1.9,,-4.5,,,1,82,0,0,338,761.8,0,0,,
12/11/25 13:00,25.5,-1.9,-1.9,,-4.5,,,1,82,0,0,292,761.7,0,0,,
12/11/25 13:10,25.8,-1.8,-1.8,,-4.4,,,1,82,0,0,180,761.7,0,0,,
12/11/25 13:20,25.7,-1.7,-1.7,,-4.3,,,1,82,1.8,1.8,270,761.7,0,0,,
12/11/25 13:30,25.4,-1.7,-1.7,,-4.4,,,1,81,0,0,225,761.6,0,0,,
12/11/25 13:40,25.8,-1.7,-1.7,,-4.7,,,1,79,1.6,1.6,270,761.5,0,0,,
12/11/25 13:50,25.1,-1.7,-1.7,,-4.9,,,1,78,0,0,225,761.5,0,0,,
12/11/25 14:00,25.8,-1.7,-1.7,,-4.9,,,1,78,1.3,1.3,225,761.5,0,0,,
12/11/25 14:10,25.3,-1.7,-1.7,,-4.9,,,1,78,0,0,270,761.5,0,0,,
12/11/25 14:20,25.8,-1.6,-1.6,,-5.2,,,8,76,0,0,225,761.5,0,0,,
12/11/25 14:30,25.2,-1.6,-1.6,,-5.2,,,1,76,0,0,292,761.5,0,0,,
12/11/25 14:40,25.4,-1.6,-1.6,,-4.8,,,1,78,1.8,1.8,225,761.6,0,0,,
12/11/25 14:50,25.2,-1.7,-3.9,,-5.3,,,1,76,4.5,3.8,248,761.6,0,0,,
12/11/25 15:00,25.5,-1.8,-3.8,,-5.5,,,1,75,3.6,3.4,248,761.8,0,0,,
12/11/25 15:10,25.2,-1.7,-1.7,,-5.4,,,1,75,0,0,68,761.8,0,0,,
12/11/25 15:20,25.3,-1.7,-1.7,,-5.6,,,1,74,3.4,2.7,270,761.8,0,0,,
12/11/25 15:30,25.6,-1.7,-1.7,,-5.8,,,1,73,0,0,158,761.8,0,0,,
12/11/25 15:40,25.2,-1.7,-1.7,,-6.1,,,1,71,1.8,1.8,225,762,0,0,,
12/11/25 15:50,,,,,,,,,,,,,,,,,
12/11/25 16:00,25.4,-1.7,-1.7,,-6.4,,,1,70,1.6,1.6,225,762,0,0,,
12/11/25 16:10,25.6,-1.7,-1.7,,-6.5,,,1,69,1.3,1.3,158,762.1,0,0,,
12/11/25 16:20,25.5,-1.7,-1.7,,-6.5,,,1,69,1.8,1.8,225,762.1,0,0,,
12/11/25 16:30,25.6,-1.8,-1.8,,-6,,,1,72,2.7,2.7,248,762,0,0,,
12/11/25 16:40,25.3,-1.8,-4.9,,-6.5,,,1,70,5.4,5.4,248,762.3,0,0,,
12/11/25 16:50,,,,,,,,,,,,,,,,,
12/11/25 17:00,25.4,-2,-2,,-6.2,,,1,72,1.6,1.6,225,762.1,0,0,,
12/11/25 17:10,25.8,-2.1,-2.1,,-6.3,,,1,72,0,0,248,761.9,0,0,,
12/11/25 17:20,25.7,-2.1,-2.1,,-6.3,,,1,72,1.1,1.1,158,761.9,0,0,,
12/11/25 17:30,26,-2.1,-2.1,,-6.2,,,1,73,2.5,2.5,68,762.3,0,0,,
12/11/25 17:40,25.5,-2.2,-2.2,,-6.3,,,1,73,1.1,1.1,202,762.3,0,0,,
12/11/25 17:50,26.1,-2.2,-2.2,,-6.1,,,1,74,1.1,1.1,338,762.3,0,0,,
12/11/25 18:00,25.8,-2.2,-2.2,,-6.1,,,1,74,0,0,270,762.6,0,0,,
12/11/25 18:10,26.1,-2.2,-2.2,,-5.9,,,1,75,2.7,2.7,68,762.7,0,0,,
12/11/25 18:20,25.9,-2.2,-2.2,,-5.9,,,1,75,1.8,1.8,225,762.7,0,0,,
12/11/25 18:30,26.2,-2.2,-2.2,,-5.9,,,1,75,0,0,338,763,0,0,,
12/11/25 18:40,25.8,-2.2,-2.2,,-5.9,,,1,75,0,0,248,763,0,0,,
12/11/25 18:50,26.3,-2.4,-2.4,,-5.7,,,1,77,1.8,1.8,158,763,0,0,,
12/11/25 19:00,26.2,-2.7,-2.7,,-5.9,,,1,78,1.6,1.6,180,763,0,0,,
12/11/25 19:10,26,-2.9,-2.9,,-6.1,,,1,78,2,2,180,763.1,0,0,,
12/11/25 19:20,25.3,-2.8,-2.8,,-5.8,,,1,79,1.3,1.3,225,763.1,0,0,,
12/11/25 19:30,26.3,-2.6,-2.6,,-5.8,,,1,78,0,0,225,763.3,0,0,,
12/11/25 19:40,25.7,-2.6,-2.6,,-5.6,,,1,79,0,0,225,763.3,0,0,,
12/11/25 19:50,25.9,-2.6,-2.6,,-5.6,,,1,79,1.1,1.1,225,763.3,0,0,,
12/11/25 20:00,25.7,-2.5,-2.5,,-5.6,,,1,79,0,0,225,763.5,0,0,,
12/11/25 20:10,26.1,-2.5,-2.5,,-5.5,,,1,80,0,0,0,763.6,0,0,,
12/11/25 20:20,26.1,-2.4,-2.4,,-5.3,,,1,80,1.1,1.1,338,763.6,0,0,,
12/11/25 20:30,26.1,-2.5,-2.5,,-5.5,,,1,80,0,0,338,763.6,0,0,,
12/11/25 20:40,26.2,-2.6,-2.6,,-5.5,,,1,80,0,0,315,763.8,0,0,,
12/11/25 20:50,26.1,-2.6,-2.6,,-5.5,,,1,80,0,0,248,763.8,0,0,,
12/11/25 21:00,26,-2.6,-2.6,,-5.5,,,1,80,0,0,315,763.8,0,0,,
12/11/25 21:10,26.2,-2.6,-2.6,,-5.5,,,1,80,0,0,292,763.9,0,0,,
12/11/25 21:20,26.1,-2.7,-2.7,,-5.6,,,1,80,1.1,1.1,248,763.9,0,0,,
12/11/25 21:30,26,-2.8,-2.8,,-5.7,,,1,80,0,0,248,763.9,0,0,,
12/11/25 21:40,26.2,-2.9,-2.9,,-5.8,,,1,80,0,0,248,764.2,0,0,,
12/11/25 21:50,26.1,-3,-3,,-5.9,,,1,80,0,0,248,764.2,0,0,,
12/11/25 22:00,26.1,-2.9,-2.9,,-5.8,,,1,80,0,0,248,764.2,0,0,,
12/11/25 22:10,26.2,-3.1,-3.1,,-6,,,1,80,0,0,248,764.2,0,0,,
12/11/25 22:20,26.3,-3.4,-3.4,,-6,,,1,81,0,0,248,764.2,0,0,,
12/11/25 22:30,25.8,-3.5,-3.5,,-6.2,,,1,81,0,0,248,764.2,0,0,,
12/11/25 22:40,26.1,-3.4,-3.4,,-6.4,,,1,79,1.1,1.1,248,764.2,0,0,,
12/11/25 22:50,26.1,-3.4,-3.4,,-6,,,1,81,2.7,2.7,248,764.2,0,0,,
12/11/25 23:00,26.3,-3.3,-3.3,,-5.9,,,1,81,1.8,1.8,248,764.5,0,0,,
12/11/25 23:10,26.1,-3.1,-6,,-6.1,,,1,79,5.4,4.7,225,764.5,0,0,,
12/11/25 23:20,26.3,-2.9,-6.6,,-5.8,,,1,80,6.9,6.3,248,764.5,0,0,,
12/11/25 23:30,25.7,-2.8,-5.6,,-5.7,,,1,80,4.9,4.5,225,764.9,0,0,,
12/11/25 23:40,26.1,-2.7,-2.7,,-5.6,,,1,80,1.6,1.6,225,764.9,0,0,,
12/11/25 23:50,26,-2.7,-2.7,,-5.6,,,1,80,2,2,225,764.9,0,0,,
12/12/25 0:00,26.1,-2.7,-2.7,,-5.7,,,1,79,1.3,1.3,225,764.8,0,0,,
12/12/25 0:10,25.7,-2.7,-2.7,,-5.9,,,1,78,2.5,2.5,225,765.1,0,0,,
12/12/25 0:20,26.2,-2.7,-2.7,,-6,,,1,77,0,0,225,765.1,0,0,,
12/12/25 0:30,25.9,-2.6,-2.6,,-5.8,,,1,78,3.1,2.7,248,764.8,0,0,,
12/12/25 0:40,26,-2.7,-5.3,,-5.9,,,1,78,4.9,4.3,248,764.9,0,0,,
12/12/25 0:50,26.1,-2.7,-2.7,,-5.9,,,1,78,1.3,1.3,248,764.9,0,0,,
12/12/25 1:00,26,-2.7,-2.7,,-6,,,1,77,1.3,1.3,248,764.8,0,0,,
12/12/25 1:10,26.2,-2.7,-2.7,,-6,,,1,77,0,0,248,765.1,0,0,,
12/12/25 1:20,25.7,-2.7,-2.7,,-6.2,,,1,76,2.5,2.5,248,765.1,0,0,,
12/12/25 1:30,26.4,-2.7,-2.7,,-6,,,1,77,0,0,248,765.1,0,0,,
12/12/25 1:40,26.2,-2.7,-2.7,,-6,,,1,77,0,0,248,765.1,0,0,,
12/12/25 1:50,26,-2.7,-2.7,,-6.2,,,1,76,0,0,248,765.1,0,0,,
12/12/25 2:00,25.8,-2.7,-2.7,,-6,,,1,77,0,0,248,765.1,0,0,,
12/12/25 2:10,26.3,-2.8,-2.8,,-6,,,1,78,0,0,315,765.3,0,0,,
12/12/25 2:20,26.3,-2.7,-2.7,,-5.9,,,1,78,0,0,315,765.3,0,0,,
12/12/25 2:30,26.3,-2.7,-2.7,,-5.9,,,1,78,0,0,315,765.2,0,0,,
12/12/25 2:40,25.6,-2.8,-2.8,,-6,,,1,78,0,0,338,765.3,0,0,,
12/12/25 2:50,26.3,-2.9,-2.9,,-6.1,,,1,78,0,0,315,765.3,0,0,,
12/12/25 3:00,25.8,-2.8,-2.8,,-6,,,1,78,0,0,338,765.4,0,0,,
12/12/25 3:10,26.2,-2.8,-2.8,,-6.1,,,1,77,0,0,45,765.4,0,0,,
12/12/25 3:20,25.9,-2.8,-2.8,,-6,,,1,78,0,0,45,765.4,0,0,,
12/12/25 3:30,26.1,-2.9,-2.9,,-5.9,,,1,79,0,0,45,765.4,0,0,,
12/12/25 3:40,25.5,-2.9,-2.9,,-5.9,,,1,79,1.3,1.3,45,765.4,0,0,,
12/12/25 3:50,26.4,-2.9,-2.9,,-5.9,,,1,79,0,0,45,765.4,0,0,,
12/12/25 4:00,26.1,-2.9,-2.9,,-5.9,,,1,79,0,0,45,765.4,0,0,,
12/12/25 4:10,25.6,-2.9,-2.9,,-6.1,,,1,78,0,0,45,765.2,0,0,,
12/12/25 4:20,25.9,-3,-3,,-6,,,1,79,0,0,45,765.2,0,0,,
12/12/25 4:30,26.2,-3.1,-3.1,,-6.3,,,1,78,0,0,45,765.2,0,0,,
12/12/25 4:40,26,-3.1,-3.1,,-6.3,,,1,78,0,0,45,765.2,0,0,,
12/12/25 4:50,26.2,-3,-3,,-6,,,1,79,0,0,45,765.2,0,0,,
12/12/25 5:00,25.7,-3.1,-3.1,,-6.1,,,1,79,0,0,45,765.3,0,0,,
12/12/25 5:10,26.3,-3.2,-3.2,,-6.1,,,1,80,0,0,45,765.3,0,0,,
12/12/25 5:20,26.2,-3.2,-3.2,,-6.1,,,1,80,0,0,45,765.3,0,0,,
12/12/25 5:30,26.2,-3.3,-3.3,,-6.2,,,1,80,0,0,45,765.3,0,0,,
12/12/25 5:40,25.9,-3.4,-3.4,,-6,,,1,81,0,0,45,765.6,0,0,,
12/12/25 5:50,26.1,-3.4,-3.4,,-6,,,1,81,0,0,45,765.6,0,0,,
12/12/25 6:00,26.2,-3.3,-3.3,,-5.9,,,1,81,0,0,45,765.6,0,0,,
12/12/25 6:10,26.2,-3.3,-3.3,,-5.9,,,1,81,0,0,45,765.5,0,0,,
12/12/25 6:20,25.9,-3.4,-3.4,,-5.9,,,1,82,0,0,45,765.5,0,0,,
12/12/25 6:30,26.1,-3.7,-3.7,,-6,,,1,83,0,0,45,765.7,0,0,,
12/12/25 6:40,26.1,-3.8,-3.8,,-6.1,,,1,83,0,0,45,765.7,0,0,,
12/12/25 6:50,25.6,-3.9,-3.9,,-6.1,,,1,84,0,0,45,765.7,0,0,,
12/12/25 7:00,26.3,-4,-4,,-6.2,,,1,84,0,0,45,765.7,0,0,,
12/12/25 7:10,26.3,-4,-4,,-6,,,1,85,0,0,45,765.8,0,0,,
12/12/25 7:20,26.2,-4,-4,,-6,,,1,85,0,0,45,765.8,0,0,,
12/12/25 7:30,26.1,-3.9,-3.9,,-5.9,,,1,85,0,0,90,765.8,0,0,,
12/12/25 7:40,26.3,-4,-4,,-6,,,1,85,0,0,90,765.9,0,0,,
12/12/25 7:50,26.3,-4,-4,,-6,,,1,85,0,0,90,765.9,0,0,,
12/12/25 8:00,26.3,-3.9,-3.9,,-5.9,,,1,85,0,0,90,765.9,0,0,,
12/12/25 8:10,26,-3.9,-3.9,,-5.9,,,1,85,0,0,90,765.7,0,0,,
12/12/25 8:20,26.2,-3.8,-3.8,,-5.8,,,1,85,0,0,90,765.7,0,0,,
12/12/25 8:30,25.8,-3.7,-3.7,,-5.7,,,1,85,0,0,90,766,0,0,,
12/12/25 8:40,26.3,-3,-3,,-5.3,,,1,83,1.8,1.8,90,766,0,0,,
12/12/25 8:50,26.1,-2.3,-2.3,,-5.3,,,1,79,0,0,90,766,0,0,,
12/12/25 9:00,26.1,-1.4,-1.4,,-5.3,,,1,74,2.7,2.7,45,766.3,0,0,,
12/12/25 9:10,26.1,-1.5,-1.5,,-5.7,,,1,73,1.8,1.8,338,766.3,0,0,,
12/12/25 9:20,26.3,-1.5,-1.5,,-5.3,,,1,75,2.2,2.2,338,766.3,0,0,,
12/12/25 9:30,25.7,-1.9,-5,,-5.5,,,1,76,5.4,5.4,0,766.5,0,0,,
12/12/25 9:40,26.2,-2,-2,,-5.3,,,1,77,2.7,2.7,338,766.6,0,0,,
12/12/25 9:50,25.6,-2.3,-2.3,,-5.6,,,1,77,2.5,2.5,338,766.6,0,0,,
12/12/25 10:00,26.3,-2.3,-2.3,,-5.6,,,1,77,2.2,2.2,338,766.8,0,0,,
12/12/25 10:10,26.5,-2.2,-2.2,,-5.5,,,1,77,1.1,1.1,338,766.9,0,0,,
12/12/25 10:20,27.1,-2.1,-2.1,,-5.6,,,1,76,1.1,1.1,338,766.9,0,0,,
12/12/25 10:30,25.9,-2.2,-2.2,,-5.5,,,1,77,1.3,1.3,338,767.1,0,0,,
12/12/25 10:40,26.4,-2,-2,,-5.7,,,1,75,1.6,1.6,338,766.9,0,0,,
12/12/25 10:50,25.6,-1.9,-1.9,,-5.8,,,1,74,1.8,1.8,338,766.9,0,0,,
12/12/25 11:00,26,-2.1,-2.1,,-5.6,,,1,76,1.8,1.8,338,766.8,0,0,,
12/12/25 11:10,25.9,-2,-2,,-5.7,,,1,75,0,0,338,766.9,0,0,,
12/12/25 11:20,25.7,-1.7,-1.7,,-5.8,,,1,73,1.3,1.3,338,766.9,0,0,,
12/12/25 11:30,25.7,-1.7,-1.7,,-5.4,,,1,75,2.2,2.2,22,766.6,0,0,,
12/12/25 11:40,25.9,-1.6,-1.6,,-5.7,,,1,73,2.7,2.7,45,766.6,0,0,,
12/12/25 11:50,25.9,-1.5,-4.6,,-5.8,,,1,72,5.4,5.4,45,766.6,0,0,,
12/12/25 12:00,25.4,-1.6,-4.7,,-5.7,,,1,73,5.4,5.4,45,766.6,0,0,,
12/12/25 12:10,26,-1.7,-4.8,,-5.9,,,1,72,5.4,5.4,22,766.4,0,0,,
12/12/25 12:20,25.7,-1.6,-4.7,,-5.8,,,1,72,5.4,5.4,22,766.4,0,0,,
12/12/25 12:30,26.1,-1.7,-1.7,,-6.4,,,1,70,2.9,2.9,45,766.2,0,0,,
12/12/25 12:40,25.9,-1.7,-1.7,,-6.4,,,1,70,2.7,2.7,22,766.4,0,0,,
12/12/25 12:50,25.9,-1.7,-1.7,,-6.4,,,1,70,2.5,2.5,45,766.4,0,0,,
12/12/25 13:00,25.4,-1.7,-4.8,,-6.1,,,1,71,5.4,5.4,45,766,0,0,,
12/12/25 13:10,25.7,-1.6,-1.6,,-6.4,,,1,69,1.8,1.8,45,766,0,0,,
12/12/25 13:20,25.6,-1.2,-1.2,,-7.4,,,1,62,2.7,2.7,112,766,0,0,,
12/12/25 13:30,25.4,-0.5,-0.5,,-7.1,,,1,61,2.7,2.7,202,765.9,0,0,,
12/12/25 13:40,25.2,-0.4,-0.4,,-7.2,,,1,60,2.7,2.7,202,765.7,0,0,,
12/12/25 13:50,25.3,-0.5,-3.5,,-6.9,,,1,62,5.6,5.6,225,765.7,0,0,,
12/12/25 14:00,25.3,-0.7,-0.7,,-6.5,,,1,64,3.4,2.9,225,765.6,0,0,,
12/12/25 14:10,24.9,-0.7,-3.8,,-6.7,,,1,63,6,6,248,765.6,0,0,,
12/12/25 14:20,25.1,-0.8,-3.7,,-6.8,,,1,63,5.4,5.4,202,765.6,0,0,,
12/12/25 14:30,25,-0.8,-4,,-6.6,,,1,64,5.8,5.8,202,765.6,0,0,,
